00051,ANTOR,LORATADINE,10MG,,B/10,,O,,,,60.00,0,014,,,,O,,,,17601A03301,13/03/2010,"En cas de prescription de ce medicament anterieure a la date du 13.03.2010, il y''a lieu d''appliquer le tarif de reference suivant: 160.20DA.",01A033,10,,G,
00052,LOSTAMINE,LORATADINE,10MG,,B/20,,O,,,,120.00,0,014,,,,O,,,,24901A03301,13/03/2010,"En cas de prescription de ce medicament anterieure a la date du 13.03.2010, il y''a lieu d''appliquer le tarif de reference suivant: 320.40DA.",01A033,10,,G,
00053,LORADIF,LORATADINE,10MG,,B/10,,O,,,,60.00,0,014,,,,O,,,,25001A03301,13/03/2010,"En cas de prescription de ce medicament anterieure a la date du 13.03.2010, il y''a lieu d''appliquer le tarif de reference suivant: 160.20DA.",01A033,10,,G,
00054,LORID,LORATADINE,10MG,MG,B/10,,O,26/10/2004,,,60.00,0,014,,O,O,O,,,,25801A03304,13/03/2010,"En cas de prescription de ce medicament anterieure a la date du 13.03.2010, il y''a lieu d''appliquer le tarif de reference suivant: 160.20DA.",01A033,10,,G,
00055,AKARYD,LORATADINE,10MG,MG,B/20,,O,14/06/2005,,,120.00,0,014,,O,O,O,,,,26801A03305,13/03/2010,"En cas de prescription de ce medicament anterieure a la date du 13.03.2010, il y''a lieu d''appliquer le tarif de reference suivant: 320.40DA.",01A033,10,O,G,
00056,LORATADINE CPCM,LORATADINE,10MG,MG,B/10,,O,23/10/2005,,,60.00,0,143,,O,O,O,,,,28601A03305,13/03/2010,"En cas de prescription de ce medicament anterieure a la date du 13.03.2010, il y''a lieu d''appliquer le tarif de reference suivant: 160.20DA.",01A033,10,O,G,
00057,LUTEDINE,LORATIDINE,10MG,MG,B/10,,O,10/11/2004,,,60.00,0,014,,O,O,O,,,,29301A03304,13/03/2010,"En cas de prescription de ce medicament anterieure a la date du 13.03.2010, il y''a lieu d''appliquer le tarif de reference suivant: 160.20DA.",01A033,10,O,G,
00058,LOSTAMINE,LORATADINE,10MG,,B/10,,O,04/10/2004,,,60.00,0,143,,O,O,O,,,,30401A03304,13/03/2010,"En cas de prescription de ce medicament anterieure a la date du 13.03.2010, il y''a lieu d''appliquer le tarif de reference suivant: 160.20DA.",01A033,10,O,G,
00059,RESTAMINE,LORATADINE,5MG/5ML,,FL/60 ML,,O,,,,96.60,0,056,,,,O,213,,,00101A03402,13/03/2010,"En cas de prescription de ce medicament anterieure a la date du 13.03.2010, il y''a lieu d''appliquer le tarif de reference suivant: 175.80DA.",01A034,10,O,G,
00060,CLARITYNE,LORATADINE,5MG/5ML,MG/CAC,FL/60 ML,,O,,,,96.60,0,056,,,,O,213,,,02701A03497,13/03/2010,"En cas de prescription de ce medicament anterieure a la date du 13.03.2010, il y''a lieu d''appliquer le tarif de reference suivant: 175.80DA.",01A034,10,,P,
00061,LORATAN,LORATADINE,5MG/CAC,,FL/100 ML,,O,,,,161.00,0,056,,,,O,,,,05501A03401,13/03/2010,"En cas de prescription de ce medicament anterieure a la date du 13.03.2010, il y''a lieu d''appliquer le tarif de reference suivant: 293.00DA.",01A034,10,O,G,
00062,HOCINOR,LORATADINE,"0,1%(5MG/CAC)",,FL/125 ML,,O,06/07/2005,,,201.25,0,056,,O,O,O,213,,,07701A03405,13/03/2010,"En cas de prescription de ce medicament anterieure a la date du 13.03.2010, il y''a lieu d''appliquer le tarif de reference suivant: 366.25DA.",01A034,10,O,G,
00063,LORADIF,LORATADINE,5MG/5ML,,FL/60 ML,,O,,,,96.60,0,056,,,,O,,,,25001A03401,13/03/2010,"En cas de prescription de ce medicament anterieure a la date du 13.03.2010, il y''a lieu d''appliquer le tarif de reference suivant: 175.80DA.",01A034,10,,G,
00064,TELFAST,FEXOFENADINE,120MG,,BT/15,,O,,,,90.00,0,143,,,,O,213,,,03301A03900,29/01/2018,"En cas de prescription de ce medicament anterieure a la date du 13.03.2010, il y''a lieu d''appliquer le tarif de reference suivant: 283.80DA.",01A039,10,,P,
00065,TELFAST,FEXOFENADINE,180MG,,BT/15,,O,,,,90.00,0,143,,,,O,213,,,03301A04000,29/01/2018,"En cas de prescription de ce medicament anterieure a la date du 13.03.2010, il y''a lieu d''appliquer le tarif de reference suivant: 291.30DA.",01A040,10,,P,
00066,ZYRTEC,CETIRIZINE DIHYDROCHLORHYDE,10MG/ML,,F/15ML,,O,,,,240.15,0,066,,,,O,,,,04601A04102,13/03/2010,,01A041,,,G,
00067,ALUSTAL,EXTRAITS D'ALLERGENIQUES ADSORBES SUR HYDROXYDE D,"0,1 IR+1 IR + 10 IR/ML",,COFFRET 3FL DE 5ML,,O,,,,0.00,0,089,,,,O,,,O,13001D02900,,"CPR : Remboursable uniquement dans le cadre  de l''immunotherapie ,-apres  identification de l''allergene en cause  devant correspondre a celui du produit (tests cutanes et IgE  specifiques ),-et apres ehec de l''eviction de l''allergene  en cause et traitement pharmacologique.",01D029,,,P,
00166,PARACETAMOL,PARACETAMOL,500MG,MG,B/16,,O,,,,40.00,0,014,,O,O,O,,,,04803B00597,02/10/2008,"En cas de prescription de ce medicament anterieure a la date du 02/10/2008, il y'' lieu d''appliquer le tarif de reference suivant : 36.80 DA",03B005,10,,G,
00068,IRIS,"EXTRAIT ALLERGENIQUE D,PTERONYSSINUS","10IR/1IR/0,1I",,B/3,,O,,,,0.00,0,089,,,,O,,,O,24501D02901,,"CPR : Remboursables uniquement dans le cadre de l''immunotherapie :-apres identification de l''allergene en cause devant correspondre a celui du produit (tests cutanUs et IgE specifiques),-et, apres echec de l''eviction de l''allergene en cause et traitement pharmacologique.",01D029,,,G,
00069,ALUSTAL,EXTRAITS D'ALLERGENIQUES ADSORBES SUR HYDROXYDE D,10 IR/ML,,B/1 FL DE 5 ML,,O,,,,0.00,0,089,,,,O,,,O,13001D03000,,"CPR : Remboursable uniquement dans le cadre de l''immunotherapie apres  identification  de l''allergene  en cause devant correspondre a celui du produit (tests cutanes  et IgE specifiques),et apres echec  de l''eviction  de l''allergene  en cause  et traitement  pharmacologique .",01D030,,,P,
00070,IRIS,"EXTRAIT ALLERGENIQUE D,PTERONYSSINUS",10 IR/ML,,B/1,,O,,,,0.00,0,089,,,,O,,,O,24501D03001,,"CPR : Remboursable uniquement dans le cadre de l''immunotherapie :-apres identification de l''allegene en cause devant correspondre a celui du produit (tests cutanes et IgE specifiques),-et, apres echec de l''eviction de l''allergene en cause et traitement pharmacologique.",01D030,,,G,
00071,ALUSTAL,EXTRAITS D'ALLERGENIQUES ADSORBES SUR HYDROXYDE D,"0,1 IR + 1 IR + 10 IR/ML",,COFFRET DE 3FL,,O,,,,0.00,0,089,,O,,,,,O,13001D03700,,CPR : Remboursable uniquement dans le cadre de l'immunotherapie:-apres identification  de l'allergene en cause devant  correspondre  a celui du produit (tests cutanes  et IgE  specifiques)-et apres echec de l'eviction  de l'allergene  en cause  et traitement pharmacologique.,01D037,,,P,
00102,UNICAINE,LIDOCAINE,1,%,B/10 AMP de 5 ML,,O,,02/06/2008,,0.00,0,071,,O,O,O,,,,02302C01896,,,02C018,,,G,
00137,ACEPRAL,ACIDE ACETYSALICYLIQUE,500 MG,,B/20,,O,,,,66.80,0,014,,O,O,O,213,,,00303A00197,,,03A001,10,,G,
00138,ASPALGIC,ACIDE ACETYSALICYLIQUE,500MG,MG,B/20,,O,,,,66.80,0,014,,O,O,O,,,,00303A00199,,,03A001,10,,G,
00139,ASPIRINE PH 8,ACIDE ACETYSALICYLIQUE,500MG,MG,B/20,,O,,,,66.80,0,014,,O,O,O,,,,05303A00197,,,03A001,10,,P,
00140,ASPRIL 500,ACIDE ACETYSALICYLIQUE,500MG,MG,B/20,,O,,,,66.80,0,014,,O,O,O,,,,06403A00198,,,03A001,10,,G,
00141,ECOPIRIN,ACIDE ACETYSALICYLIQUE,500MG,MG,B/20,,O,,,,66.80,0,014,,O,O,O,,,,17703A00198,,,03A001,10,,G,
00142,ASTAPIN,ACIDE ACETYSALICYLIQUE,500MG,MG,B/20,,O,,,,66.80,0,014,,O,O,O,,,,20003A00199,,,03A001,10,,G,
00144,ATASPIN,ACIDE ACETYL SALICYLIQUE,500MG,MG,B/20,,O,05/01/1999,,,66.80,0,014,,O,O,O,,,,26303A00199,02/10/2008,,03A001,10,O,G,
00145,ASPEGIC,ACETYLSALICYLATE DE LYSINE,100,MG,B/20 SACHETS,,O,,,,117.60,0,047,,O,O,O,,,,05703A00297,02/10/2008,"CPR : Remboursable uniquement en usage pediatrique chez l''enfant de 3 mois a 7 ans dans les indications prevues a l''annexe de la decision d''enregistrement.Le remboursement de ce medicament selon la condition particuliere de rembourement s''effectue sur la base de l''age du patient figurant sur l''ordonnance, dispensant l''assure social de l''accord prealable de la caisse de securite sociale. (Applicable a compter du 29/10/2017).",03A002,,,P,
00146,CATALGINE,ACIDE ACETYLSALICIQUE SELS,100,MG,B/20,,O,,,,117.60,0,047,,O,O,O,,,,20403A00299,02/10/2008,"CPR : Remboursable uniquement en usage pediatrique chez l''enfant de 3 mois a 7 ans dans les indications prevues a l''annexe de la decision d''enregistrement.Le remboursement de ce medicament selon la condition particuliere de remboursement s''effectue sur la base de l''age du patient figurant sur  l''ordonnance, dispensant l''assure social de l''accord prealable de la caisse de securite sociale.(Applicable a compter du 29/10/2017)",03A002,,,P,
00147,CATALGINE,ACIDE ACETYLSALICIQUE SELS,500MG,MG,B/20,,O,,,,66.80,0,047,,O,O,O,,,,20403A00399,,,03A003,10,,P,
00148,ASPEGIC,ACETYLSALICYLATE DE LYSINE,900,MG,B/6,,O,,,,0.00,0,071,,O,O,O,,,,05703A00497,,,03A004,,,P,
00149,SPRIDOL,ACETYLSALICYLATE DE LYSINE,900,MG,B/6,,O,,,,0.00,0,004,,O,O,O,,,,19303A00499,,,03A004,,,G,
00152,ASPEGIC,ACETYLSALICYLATE DE LYSINE,250MG,MG,B/20 SACHETS,,O,19/07/2003,,,117.60,0,047,,O,O,O,,,,25503A02403,02/10/2008,"CPR : Remboursable uniquement en usage pediatrique chez l''enfant de 3 a 15 ans dans les indications prevues a l''annexe de la decision d''enregistrement.Le remboursemnt de ce medicament selon la condition  particuliere de remboursement s''effectue sur la base de l''age du patient figurant sur l''ordonnance, dispensant l''assure social de l''accord prealable de la caisse de securite sociale.(Applicable a compter du 29/10/2017).",03A024,10,,P,
00153,ASPEGIC,ACETYLSALICYLATE DE LYSINE,500MG,MG,B/20,,O,,,,66.80,0,047,,O,O,O,213,,,05703A02597,,,03A025,10,,P,
00155,ASPIRINE,ACIDE ACETYLSALICYLIQUE,500MG,,B/20,,O,,,,66.80,0,015,,,,O,,,,00803A00597,,,03A005,10,,P,
00156,ASPIREFF,ACIDE ACETYSALICYLIQUE,500MG,MG,B/12,,O,,,,40.08,0,015,,O,O,O,,,,05003A00598,,,03A005,10,,G,
00157,DOLOMOL,PARACETAMOL,500MG,MG,B/30,,O,,,,75.00,0,014,,O,O,O,,,,00103B00597,02/10/2008,"En cas de prescription de ce medicament anterieure a la date du 02/10/2008, il y''a lieu d''appliquer le tarif de reference suivant : 69.00 DA",03B005,10,,G,
00158,PARALGAN,PARACETAMOL,500 MG,MG,B/20,,O,,,,50.00,0,014,,O,O,O,213,,,00303B00519,02/10/2008,"En cas de prescription de ce medicament anterieure a la date du 02/10/2008,il y a lieu d''appliquer le tarif de reference suivant :46.00Da",03B005,10,O,G,
00159,EFFERALGAN,PARACETAMOL,500MG,MG,B/16,,O,,,,40.00,0,014,,O,O,O,213,,,00803B00598,02/10/2008,En cas de prescription de ce medicament anterieure a la date du 02/10/2008 il y a lieu d'appliquer le tarif de reference suivant:36.80DA,03B005,10,,P,
00160,DOLIPRANE,PARACETAMOL,500 MG,,B/16,,O,,,,40.00,0,014,,O,O,O,213,,,01603B00597,02/10/2008,En cas de prescription de ce medicament anterieure a la date du 02/10/2008 il y a lieu d'appliquer le tarif de reference suivant:36.80DA,03B005,10,,P,
00161,DOLIPRANE,PARACETAMOL,500MG,MG,B/16,,O,,,,40.00,0,014,,O,O,O,213,,,01603B00598,02/10/2008,"En cas de prescription de ce medicament anterieure a la date du 02/10/2008, il y''a lieu d''appliquer le tarif de reference suivant : 36.80 DA",03B005,10,,P,
00162,DOLPRIV,PARACETAMOL,500MG,,B/20,,O,,,,50.00,0,014,,O,O,O,,,,03503B00500,02/10/2008,En cas de prescription de ce medicament anterieure a la date du 02/10/2008 il y a lieu d'appliquer le tarif de reference suivant:46.00DA,03B005,10,,G,
00163,PARACETAL,PARACETAMOL,500MG,MG,B/16,,O,19/05/2007,,,40.00,0,014,,O,O,O,CHY,,,03903B00598,02/10/2008,En cas de prescription de ce medicament anterieure a la date du 02/10/2008 il y a lieu d'appliquer le tarif de reference suivant:36.80DA,03B005,10,,G,
00164,PANADOL,PARACETAMOL,500MG,MG,B/16,,O,,,,40.00,0,014,,O,O,O,,,,04203B00598,02/10/2008,En cas de prescription de ce medicament anterieure a la date du 02/10/2008 il y a lieu d'appliquer le tarif de reference suivant :36.80DA,03B005,10,,G,
00165,JOPAMOL,PARACETAMOL,500MG,MG,B/50,,O,,,,125.00,0,014,,O,O,O,,,,04303B00598,02/10/2008,"En cas de prescription de ce medicament anterieure a la date du 02/10/2008, il y''a lieu d''appliquer le tarif de reference suivant : 115.00 DA",03B005,10,,G,
00243,PARAVERSAL,PARACETAMOL,150MG,,B/12,,O,12/09/2004,,,102.24,0,214,,O,O,O,,,,27903B06404,13/03/2010,,03B064,10,,G,
00167,PYRATOL,PARACETAMOL,500MG,MG,B/16,,O,,,,40.00,0,014,,O,O,O,,,,06403B00599,02/10/2008,"En cas de prescription de ce medicament anterieure a la date du 02/10/2008, il y''a lieu d''appliquer le tarif de reference suivant : 36.80 DA",03B005,10,,G,
00168,DANIPROL,PARACETAMOL,500MG,MG,B/20,,O,,,,50.00,0,014,,O,O,O,,,,07403B00599,02/10/2008,"En cas de prescription de ce medicament anterieure a la date du 02/10/2008, il y''a lieu d''appliquer le tarif de reference suivant: 46.00 DA",03B005,10,,G,
00169,MIGRAMOL,PARACETAMOL,500MG,MG,B/20,,O,,,,50.00,0,014,,O,O,O,213,,,07903B00597,02/10/2008,"En cas de prescription de ce medicament anterieure a la date du 02/10/2008, il y''a lieu d''appliquer le tarif de reference suivant : 46.00 DA",03B005,10,,G,
00170,REVANIN,PARACETAMOL,500MG,MG,B/30,,O,,,,75.00,0,014,,O,O,O,,,,11803B00598,02/10/2008,"En cas de prescription de ce medicament anterieure a la date du 02/10/2008, il y''a lieu d''appliquer le tarif de reference suivant: 69.00 DA",03B005,10,,G,
00171,ALPHAMOL,PARACETAMOL,500MG,MG,B/20,,O,,,,50.00,0,014,,O,O,O,,,,13503B00598,02/10/2008,"En cas de prescription de ce medicament anterieure a la date du 02/10/2008, il y''a lieu d''appliquer le tarif de reference suivant : 46.00 DA",03B005,10,,G,
00172,DOLOROL,PARACETAMOL,500MG,MG,B/20,,O,,,,50.00,0,014,,O,O,O,,,,14603B00598,02/10/2008,"En cas de prescription de ce medicament anterieure a la date du 02/10/2008, il y'' lieu d''appliquer le tarif de reference suivant : 46.00 DA",03B005,10,,G,
00173,PRALGIR,PARACETAMOL,500MG,MG,B/16,,O,08/06/2005,,,40.00,0,014,,O,O,O,,,,15303B00505,02/10/2008,En cas de prescription de ce medicament anterieure a la date du 02/10/2008 il y a lieu d'appliquer le tarif de reference suivant:36.80DA,03B005,10,,G,
00174,ANTIDOL,PARACETAMOL,500MG,MG,B/20,,O,,,,50.00,0,014,,O,O,O,,,,15703B00599,02/10/2008,"En cas de prescription de ce medicament anterieure a la date du 02/10/2008, il y'' a lieu d''aplliquer le tarif de reference suivant : 46.00 DA",03B005,10,,G,
